    pos    height    weight     GP         minutes               points               oRebounds             dRebounds              rebounds               assists                steals                  blocks               turnovers                 PF               fgAttempted              fgMade             ftAttempted              ftMade              threeAttempted            threeMade      
    F        81       210       482     22.850622406639     0.414472489558743     0.0370437624841111     0.115852551298348     0.152896313782459     0.0391320138006174     0.0255129834755765      0.0302342473215907    0.0405847103686218    0.0791719629562375     0.366351915743599     0.157163609950971     0.101234792082804     0.0753586344652261       0.071999273651716      0.0247866351915744
    F-C      83       240       579    19.4991364421416     0.347475642161205      0.102834366696191     0.160673162090345     0.263507528786537     0.0443755535872453     0.0319751992914083      0.0187776793622675    0.0649247121346324     0.134986713906112     0.253941541186891     0.116829052258636     0.155624446412755      0.113817537643933      0.0012400354295837                       0
    G        74       180       552    20.7644927536232     0.429331704763567     0.0227708951317397     0.074245332402722    0.0970162275344617      0.222997731634968     0.0527831094049904     0.00375152678415634     0.115163147792706     0.090821846100157     0.356831268539522     0.151718722735997     0.147356482289304      0.115948351073111      0.0340254754842087       0.009945908218461
    F        81       240       448    12.5290178571429     0.333867806876893     0.0716194548369856     0.146980224478888     0.218599679315874     0.0579013005522893      0.032424728309282       0.015321574915375    0.0450739355068591     0.121325494388028     0.295385711740602     0.120969178692321    0.0668091929449492     0.0491715660074826       0.114733654017459      0.0427578834847675
    G        74       170       379    15.7071240105541       0.4214681673106     0.0156223752729716    0.0802956492524777    0.0959180245254494      0.128338652780111      0.033260540903746     0.00369561565597178    0.0740802956492525    0.0868469679153368     0.423483957668402     0.164286914160927    0.0542583571308584     0.0466991432890979         0.1322022509659      0.0461951956996472
    G        76       215       444    28.0923423423423     0.329591918544055      0.018520003206927    0.0966086747374329      0.11512867794436     0.0808947326224645     0.0321494427964403     0.00625350757636495    0.0356770624549026    0.0582858975386836     0.274031908923274     0.121863224565061    0.0521125631363746     0.0420909163793795       0.107111360538764      0.0437745530345546
    C-F      83       230       472    15.8029661016949     0.275640166242124     0.0756133529963802     0.152701434508647     0.228314787505027     0.0355275506100013     0.0277517093444161      0.0410242659873978    0.0376726102694731     0.124815658935514      0.24775439066899     0.116369486526344    0.0663627832149082     0.0418286633596997     0.00509451669124548     0.00107252982973589
    F        81       235        52    16.6923076923077     0.377880184331797     0.0990783410138249     0.131336405529954     0.230414746543779     0.0472350230414747     0.0195852534562212      0.0426267281105991    0.0357142857142857    0.0887096774193548     0.307603686635945     0.171658986175115    0.0483870967741935     0.0345622119815668     0.00230414746543779                       0
    F        79       210       482    16.1887966804979     0.325515827245931     0.0228117390747149    0.0889401512238883     0.111751890298603     0.0597206202742535     0.0290913751121364     0.00999615532487505    0.0545943867743176     0.116237344611047      0.30642060745867     0.124183006535948    0.0626682045367166      0.042804049724465      0.0979110598487761      0.0343457644495707
    G        74       185       247     21.417004048583     0.298865784499055    0.00907372400756144    0.0391304347826087    0.0482041587901701      0.133648393194707     0.0294896030245747     0.00302457466918715    0.0283553875236295    0.0746691871455577     0.258223062381853     0.134026465028355    0.0189035916824197     0.0153119092627599      0.0383742911153119      0.0155009451795841
    F-G      80       195       109    8.72477064220183     0.414300736067298      0.035751840168244     0.115667718191377     0.151419558359621     0.0536277602523659     0.0325972660357518      0.0168243953732913    0.0494216614090431    0.0967402733964248     0.445846477392219      0.17981072555205    0.0483701366982124     0.0410094637223975      0.0504731861198738      0.0136698212407992
    F        83       243        65    13.6461538461538     0.404735062006764      0.101465614430665     0.116121758737317     0.217587373167982     0.0304396843291995      0.020293122886133      0.0394588500563698     0.102593010146561     0.204058624577227     0.296505073280722     0.153325817361894     0.128523111612176     0.0980834272829763                       0                       0
    C        84       240       685    16.4759124087591     0.299486088959773      0.116427432216906     0.207779549884813     0.324206982101719     0.0476696792486266      0.017986886407939      0.0437710437710438    0.0649477228424597     0.124136097820308     0.230639730639731      0.12200956937799    0.0978203083466241     0.0553783448520291    0.000886053517632465    8.86053517632465e-05
    G        72       150       549    17.3060109289617     0.363014419534786     0.0194716345647827    0.0586254078518051    0.0780970424165877      0.178823281759815     0.0604146931901905      0.0021050415745711    0.0820966214082728    0.0744132196610883     0.309967371855594     0.142406062519735    0.0813598568571729     0.0636775076307757      0.0404167982317651      0.0145247868645406
    F-C      81       200       359    22.8690807799443     0.337637028014616     0.0714981729598051     0.126674786845311     0.198172959805116       0.04884287454324     0.0220462850182704      0.0438489646772229    0.0495736906211937    0.0824604141291108     0.281851400730816     0.134591961023142    0.0873325213154689     0.0574908647990256      0.0345919610231425      0.0109622411693057
    F        80       220       625             27.9232     0.443101077240431     0.0316869126747651     0.116662846665139     0.148349759339904      0.087210634884254     0.0220032088012835     0.00773550309420124    0.0603369241347697    0.0854916341966537     0.393708457483383     0.174765069906028     0.056440522576209     0.0388494155397662       0.148808159523264      0.0547215218886088
    F-C      82       235        89    11.2696629213483     0.321036889332004     0.0807577268195414     0.163509471585244     0.244267198404786     0.0358923230309073     0.0179461615154536      0.0468594217347956    0.0528414755732802     0.187437686939182     0.275174476570289      0.13160518444666    0.0857427716849452     0.0568295114656032     0.00598205383848455    0.000997008973080758
    G-F      79       215       711    27.2419127988748     0.393825184573287     0.0293768392792607    0.0988176983840157     0.128194537663276     0.0563271206567195     0.0329908616861996     0.00702152924776705    0.0369662863338324    0.0829159997934844     0.339046930662399     0.141824565026589    0.0751716660643296     0.0580825029686613       0.139501264907842      0.0520935515514482
    C        84       247       383    15.6266318537859     0.308103592314119     0.0726817042606516     0.178111946532999     0.250793650793651     0.0277360066833751     0.0270676691729323      0.0340852130325815    0.0521303258145363     0.165079365079365     0.291729323308271     0.136842105263158    0.0529657477025898     0.0344193817878028     0.00133667502088555                       0
    F-G      76       205       486    24.3497942386831      0.61813418962312     0.0299138076728072    0.0600811221902991    0.0899949298631063     0.0823897245225621     0.0341389217508873     0.00523914145681933    0.0647287476761873    0.0838262633091093     0.472705763055603     0.223339530167315     0.169596079094136      0.151935102247761       0.056278519520027      0.0195200270407301
    F-G      79       210       944    35.8665254237288     0.470080926221277     0.0491759702286018     0.134059897217792     0.183235867446394      0.155531927461752     0.0551125287967393      0.0216492409474866    0.0782385256069467     0.075491759702286     0.387471203260677     0.182645165101305      0.10836434520645     0.0774706125583319      0.0824029771398192      0.0273199834603343
    F        82       235       153    10.6993464052288     0.174098961514966     0.0562003665241295     0.103237629810629     0.159437996334759     0.0384850335980452     0.0195479535736103      0.0274893097128894    0.0287110568112401     0.147831398900428     0.176542455711668    0.0708613317043372    0.0458155161881491     0.0262675626145388       0.034208918753818     0.00610873549175321
    G-F      79       215       864    26.9143518518519     0.319041885267051     0.0324675324675325     0.142169089188957     0.174636621656489     0.0607637395716866     0.0394340758579169      0.0128580029242281    0.0421862905306614     0.100197815429604     0.261933430807603     0.107293368882773    0.0731487055990367     0.0599466758407156       0.127590952094263      0.0445084716607895
    F        80       240       238    13.9495798319328     0.446987951807229      0.114457831325301     0.161144578313253     0.275602409638554     0.0234939759036145     0.0207831325301205      0.0246987951807229    0.0569277108433735     0.151506024096386      0.28644578313253     0.147590361445783     0.222590361445783      0.151807228915663     0.00150602409638554                       0
    G        73       165       418    16.7631578947368      0.35407449693164      0.024975024975025    0.0726416440702155    0.0976166690452405      0.176395033537891     0.0446696160981875     0.00228343085485943    0.0893392321963751     0.108320251177394     0.273726273726274     0.116740402454688    0.0834879406307978     0.0687883545026402       0.133866133866134      0.0518053375196232
    G        72       170       427    28.7658079625293     0.521208173898885      0.016933973784906     0.070503948546772    0.0874379223316779      0.234796059594562     0.0398111210616299     0.00390784010420907    0.0875193356671823    0.0474639745990393     0.396890010583734     0.183587071562322      0.11121061629895      0.102255149393471       0.132296670194578      0.0517788813807702
    F        80       235       107    12.4953271028037     0.324607329842932     0.0605833956619297    0.0860134629768138     0.146596858638743     0.0486163051608078     0.0284218399401645      0.0157068062827225    0.0508601346297681    0.0987284966342558     0.319371727748691     0.136125654450262    0.0463724756918474      0.031413612565445        0.06282722513089      0.0209424083769634
    C        84       250       173    26.4508670520231      0.36604020979021     0.0620629370629371     0.184003496503497     0.246066433566434     0.0397727272727273     0.0201048951048951       0.041520979020979    0.0314685314685315     0.131337412587413     0.369536713286713     0.170891608391608    0.0319055944055944     0.0222902097902098     0.00743006993006993     0.00196678321678322
    F-C      82       225       810    25.3049382716049     0.283407327901644     0.0752793091671952     0.148948626628287     0.224227935795482     0.0226862467678197      0.019173537590867      0.0960628384641655    0.0488364150851344     0.111626091623164     0.217153729814119     0.107674293799093    0.0958676879543348      0.068058740303459    9.75752549153535e-05                       0
    G        75       190       296    17.3006756756757     0.338215192345245     0.0255809412224175    0.0786955672720172     0.104276508494435      0.101933216168717     0.0251903925014646     0.00234329232571763    0.0595586799453232    0.0786955672720172     0.288615504784222     0.122827572739699    0.0517477055262644     0.0458894747119703       0.114040226518258      0.0466705721538762
    C        84       275       395    30.5594936708861     0.409659514538978     0.0709137602518433     0.156490762985668     0.227404523237511     0.0516112998094607     0.0165686355728606      0.0250186397150195    0.0616353243310413     0.113080937784773     0.348604092452987     0.165603512550741     0.111424074227487     0.0782868030817662     0.00223676580233618    0.000165686355728606
    F        80       250       403    13.3349875930521     0.270561965016747     0.0813174544101228      0.13621138816524     0.217528842575363     0.0266096017863789     0.0338667659099367      0.0524748790472646    0.0470785262374395     0.211202084108671     0.204503163379233     0.108485299590622    0.0815035355414961     0.0535913658355043    0.000186081131373279                       0
    G        73       195       172    13.6627906976744     0.362127659574468      0.034468085106383    0.0617021276595745    0.0961702127659574     0.0753191489361702     0.0387234042553192     0.00297872340425532    0.0531914893617021    0.0817021276595745     0.323404255319149     0.134042553191489    0.0646808510638298     0.0527659574468085       0.121276595744681      0.0412765957446809
    G-F      80       198       145    22.0206896551724     0.515189476980896     0.0463513936736611     0.104290635765738     0.150642029439399      0.114625743814594     0.0541810209834012      0.0247416222987786     0.088944566238647    0.0663952395865957     0.427184466019417     0.176010021922956      0.19699342311306      0.158784841841528       0.021296586282493     0.00438459129345443
    F-G      79       214       923    35.3997833152763     0.529105710962845     0.0258921466609537    0.0976005386545877     0.123492685315541     0.0599559282610026     0.0272693885046214      0.0072840790842872    0.0495807063720389    0.0661994246189631     0.422231743894228     0.192997490359307     0.112903225806452     0.0959172430678827       0.117126767460366      0.0471934871763482
    G        73       180       557    30.1938958707361     0.365382328457605     0.0225948388631228    0.0719467237483648    0.0945415626114877      0.215602330836009     0.0406707099536211     0.00511356879533833    0.0608871447258889    0.0586276608395766     0.353311927696516     0.155785467951005    0.0513735283624688     0.0338922582946843      0.0596979426804614      0.0199191342609109
    G        72       170        15    8.13333333333333     0.245901639344262     0.0819672131147541    0.0737704918032787     0.155737704918033      0.172131147540984     0.0573770491803279     0.00819672131147541     0.139344262295082     0.114754098360656     0.245901639344262    0.0819672131147541    0.0901639344262295     0.0819672131147541     0.00819672131147541                       0
    G        76       185       375    23.6053333333333     0.363420695887935     0.0163804789877994    0.0828061455038409    0.0991866244916403      0.153976502485314     0.0615680072300045      0.0137821961138726    0.0538861274288296     0.109127880704925     0.312471757794849     0.130704925440578    0.0890194306371442     0.0721870763669227      0.0895842747401717      0.0298237686398554
    G-F      78       210       128          14.9140625     0.301728653745416     0.0450497642744893     0.119958093242535     0.165007857517025     0.0660031430068098     0.0570979570455736     0.00838135149292824    0.0576217915138816     0.112624410686223     0.266107909900471     0.111052907281299    0.0979570455735987     0.0770036668412782      0.0162388685175485     0.00261917234154007
    C        85       235       905    34.5513812154696     0.601138507787265     0.0889059451853273     0.215357062905753     0.304263008091081      0.072819725606831     0.0399756947775752      0.0842687645911286      0.06907800057565     0.082381911797627      0.41322076177684     0.213470210112252     0.235504813073651       0.17339857366721      0.0031340944705619    0.000799513895551505
    F        79       225       688    36.8401162790698     0.561587627239012     0.0405192140771719     0.124753412767301     0.165272626844472     0.0741339856387596      0.032588968673558      0.0153475893632131    0.0847076461769115    0.0728714590073384     0.478537047265841     0.219797995738973     0.118993135011442     0.0975301822772824      0.0719245640337726      0.0244614534837844
    G        69       180       397    22.9722921914358     0.489912280701754     0.0332236842105263    0.0798245614035088     0.113048245614035      0.112280701754386                 0.0375      0.0025219298245614     0.062390350877193     0.107785087719298     0.413048245614035     0.175657894736842     0.103508771929825     0.0821271929824561       0.159978070175439       0.056469298245614
    C-F      82       220       298    18.9731543624161     0.388397594623276     0.0889635656172621     0.136009904492395     0.224973470109657     0.0321896002829855     0.0226388397594623      0.0415634948708879    0.0525291828793774    0.0910859568447117     0.293243721259285      0.15705695083127     0.122037495578352     0.0686239830208702      0.0219313760169791     0.00565970993986558
    F        82       235       137    16.8540145985401     0.282373321784322     0.0779558250324816     0.131225638804677     0.209181463837159     0.0246860112602858     0.0112602858380251      0.0905153746210481    0.0437418796015591     0.116067561715028     0.258120398440884     0.124729320051971    0.0610653962754439      0.032481593763534     0.00086617583369424     0.00043308791684712
    F        73       171       384    31.9635416666667     0.333957959915268     0.0357666612351312     0.101678344467981     0.137445005703112      0.236516213133453     0.0609418282548476     0.00439954375101841    0.0792732605507577    0.0716147955026886     0.284829721362229     0.138422682092227    0.0848134267557439      0.052794525012221      0.0178425941013525     0.00431807071859215
    G        80       210       923    30.2556879739978     0.473393969777268     0.0175821814796247    0.0967557115233116     0.114337893002936      0.126298073479911     0.0261047052925589      0.0112798109288835    0.0752703573730574     0.086227887989687     0.391928668624221     0.173744897228389     0.123791448829048     0.0991907183270071      0.0752703573730574      0.0267134569934828
    G        73       185       110                  17     0.540641711229947     0.0155080213903743     0.067379679144385    0.0828877005347594       0.16951871657754     0.0304812834224599     0.00213903743315508     0.104812834224599    0.0983957219251337     0.451871657754011     0.185561497326203     0.117647058823529     0.0935828877005348       0.204812834224599      0.0759358288770054
    G        78       210       224    26.9910714285714     0.329308633807476     0.0178630499503804     0.113794244128349      0.13165729407873     0.0396956665564009     0.0223288124379755      0.0226596096592789    0.0391994707244459    0.0651670525967582     0.296394310287794     0.125206748263315     0.043169037380086      0.030102547138604       0.121402580218326      0.0487925901422428
    F        79       225       841    23.5481569560048     0.336447182387396      0.037972126843062     0.109169864673803     0.147141991516865      0.054786911735003     0.0441324984851545      0.0102504544536457    0.0421631993536659     0.100181781458291     0.266208846697637     0.114825287820642    0.0962431831953141     0.0722076348212482      0.0937184407190467      0.0345889719248637
    C        85       260       217    8.98617511520737     0.301025641025641     0.0856410256410256     0.189230769230769     0.274871794871795     0.0476923076923077     0.0153846153846154                    0.06     0.061025641025641     0.164615384615385     0.324615384615385     0.131282051282051    0.0594871794871795      0.037948717948718      0.0041025641025641    0.000512820512820513
    F-C      81       214       762    32.6863517060367     0.474364636447585     0.0536796884410005      0.15622114265066     0.209900831091661      0.120407917452925      0.025253944674188     0.00879270887702252    0.0663668848114988    0.0919420243305095     0.328421728831252      0.16256474083591     0.163287429236761        0.1327739189786      0.0419560766049705      0.0164612357971655
    F        81       245       320              29.975     0.476647206005004     0.0725604670558799     0.194120100083403     0.266680567139283     0.0607798165137615     0.0249165971643036      0.0104253544620517    0.0560884070058382     0.101021684737281     0.384487072560467     0.197873227689741     0.109466221851543     0.0807964970809008     0.00145954962468724    0.000104253544620517
    F-G      80       190       493    23.7728194726166      0.42278156996587     0.0430887372013652    0.0921501706484642     0.135238907849829     0.0696245733788396       0.04419795221843      0.0133959044368601    0.0581058020477816    0.0927474402730375     0.373293515358362     0.159129692832765     0.112542662116041     0.0910409556313993       0.046160409556314       0.013481228668942
    F        81       275        58     10.948275862069      0.24251968503937      0.125984251968504     0.113385826771654     0.239370078740157      0.015748031496063     0.0267716535433071      0.0440944881889764    0.0661417322834646     0.198425196850394     0.231496062992126     0.103937007874016    0.0488188976377953     0.0346456692913386                       0                       0
    C        83       235        57    8.94736842105263     0.294117647058824      0.113725490196078     0.149019607843137     0.262745098039216     0.0215686274509804     0.0274509803921569      0.0392156862745098    0.0529411764705882     0.147058823529412     0.227450980392157                   0.1     0.154901960784314     0.0941176470588235                       0                       0
    C-F      83       230        77    25.1948051948052      0.41340206185567     0.0556701030927835     0.171649484536082     0.227319587628866     0.0737113402061856     0.0335051546391753      0.0329896907216495    0.0670103092783505     0.112371134020619     0.356185567010309     0.152061855670103     0.101546391752577     0.0855670103092784      0.0695876288659794      0.0237113402061856
    F-G      79       210       454    29.6740088105727     0.432972090261283     0.0592339667458432     0.151054038004751     0.210288004750594      0.111193586698337     0.0381532066508314      0.0267963182897862    0.0728919239904988    0.0820961995249406     0.384426959619952     0.166419239904988     0.125742280285036     0.0969418052256532      0.0104661520190024     0.00319180522565321
    F        80       215       231    12.9480519480519     0.286191909060515     0.0989635573386827     0.178201270478101     0.277164827816784      0.031427616181879     0.0294215981277165      0.0364426613172852    0.0434637245068539      0.12136409227683     0.236710130391174     0.107321965897693    0.0732196589769308      0.060514877967235       0.037111334002006      0.0110330992978937
    F-C      81       255       607    17.9637561779242     0.263756419662509     0.0842809977989729     0.176265590608951     0.260546588407924     0.0264123257520176     0.0234776228906823      0.0487894350696992    0.0475972120322817     0.116379310344828     0.221753484959648     0.109501100513573    0.0786867204695525     0.0445707997065297    0.000550256786500367    0.000183418928833456
    C        83       240       108    9.84259259259259     0.309501411100659     0.0460959548447789     0.121354656632173     0.167450611476952     0.0620884289746002     0.0348071495766698      0.0244590780809031    0.0507996237064911     0.156161806208843     0.285042333019755     0.117591721542803     0.106302916274694     0.0733772342427093     0.00752587017873942    0.000940733772342427
    G        75       170       516    28.0562015503876     0.428956275471437     0.0120190647233543    0.0524279892242868    0.0644470539476411      0.177730192719486     0.0335704911238516      0.0029011535539131    0.0723216135939767    0.0503557366857774     0.322166194653588     0.156869517165159    0.0876562823789459     0.0751536920632728      0.0977412447330248      0.0400635490778476
    G        75       200       183    17.1092896174863     0.389013094857873     0.0287448099648675    0.0578090067071223    0.0865538166719898      0.125838390290642     0.0453529223890131     0.00479080166081124    0.0689875439156819     0.118811881188119     0.358351964228681     0.154902587032897    0.0852762695624401     0.0693069306930693      0.0332162248482913      0.0099009900990099
    G        75       185       457    15.9628008752735     0.343248800548321     0.0444139821795751    0.0563399588759424     0.100753941055517      0.120767649074709     0.0437285812200137      0.0108293351610692    0.0605894448252228    0.0982864976010966     0.323783413296779     0.139410555174777    0.0694996572995202      0.047978067169294      0.0535983550376971      0.0164496230294722
    C        88       250       703    26.5362731152205     0.570570892522112     0.0649155722326454     0.163709461270437     0.228625033503082     0.0537657464486733     0.0155454301795765      0.0424015009380863    0.0700080407397481     0.127204502814259     0.468935942106674     0.235861699276333     0.127579737335835     0.0986866791744841     0.00128651835968909    0.000160814794961136
    G        73       185       115    13.8521739130435     0.366603892027621     0.0150659133709981    0.0677966101694915    0.0828625235404896      0.141242937853107     0.0389202762084118      0.0069052102950408    0.0728185812931576    0.0922787193973635     0.361581920903955       0.1368487131199    0.0671688637790333     0.0464532328939109       0.155681104833647      0.0464532328939109
    C        84       270       157    16.8216560509554     0.349488829988641     0.0480878455130632     0.162059825823552     0.210147671336615     0.0412722453616055     0.0200681560015146      0.0643695569859902    0.0942824687618326     0.127224536160545     0.285497917455509      0.14729269216206    0.0946611132146914      0.054903445664521      0.0011359333585763                       0
    F        83       232        60                12.3     0.376693766937669     0.0975609756097561      0.17479674796748     0.272357723577236      0.035230352303523     0.0392953929539295      0.0230352303523035     0.043360433604336     0.123306233062331     0.258807588075881     0.136856368563686      0.18970189701897      0.102981029810298      0.0013550135501355                       0
    G        77       190       913    38.6297918948521     0.473843885565227     0.0218322039184553    0.0837562732144376     0.105588477132893      0.103887266437948     0.0366894439876379      0.0112279905866342    0.0694661033769032    0.0478890810626896     0.405285094558961      0.17227593637472     0.121863392781196     0.0979897360288072      0.0927726898976438      0.0313022767869801
    G-F      78       218       903    32.5636766334441     0.548172079578303     0.0311171569460976    0.0712803944907329      0.10239755143683      0.108518959360653     0.0289746641727597      0.0146233633735759    0.0885563679646319    0.0600918211188573     0.439040979425268      0.17966332256419     0.190885903757864      0.156708042849855       0.104574052031967       0.032137391600068
    F        80       220       270    20.0555555555556     0.370267774699908      0.081994459833795     0.116897506925208     0.198891966759003     0.0624192059095106     0.0271468144044321      0.0195752539242844    0.0638965835641736     0.107109879963066     0.277562326869806     0.141274238227147     0.114312096029548     0.0860572483841182     0.00812557710064635     0.00166204986149584
    F-G      81       220       804     33.544776119403     0.506006674082314     0.0276974416017798     0.112532443455692     0.140229885057471     0.0522061549870226     0.0276974416017798      0.0039302929180571    0.0404152762328513    0.0517982944011865     0.397441601779755      0.17890248424175    0.0926955876900259     0.0829440118650352       0.162847608453838      0.0652576937337783
    G        73       179       157    17.0509554140127     0.470676129996264    0.00821815465072843    0.0717220769518117    0.0799402316025402     0.0612626073963392     0.0205453866268211     0.00373552484124019    0.0590212924915951    0.0896525961897647     0.409787075084049     0.166604407919313    0.0851699663802764     0.0750840493089279       0.170339932760553      0.0623832648487112
    F        81       210       281     12.153024911032      0.37510980966325     0.0784773060029283     0.147291361639824     0.225768667642753     0.0298682284040996     0.0231332357247438      0.0322108345534407    0.0477306002928258    0.0939970717423133     0.323572474377745     0.157833089311859    0.0881405563689605     0.0588579795021962     0.00263543191800878    0.000585651537335285
    G        75       175       931    32.3684210526316     0.427210884353741     0.0342127094740335    0.0874066699850672     0.121619379459101      0.238924838227974     0.0461589513854322     0.00657043305126929    0.0844201095072175    0.0579392732702837      0.35191637630662      0.15961506553841     0.141032022565124      0.102405840384934      0.0199767711962834     0.00557491289198606
    G        74       170        27    8.62962962962963     0.493562231759657     0.0128755364806867    0.0257510729613734    0.0386266094420601      0.111587982832618     0.0300429184549356                       0    0.0686695278969957     0.055793991416309     0.472103004291845     0.188841201716738    0.0472103004291846     0.0472103004291846        0.15450643776824      0.0686695278969957
    G        74       170       168    11.5833333333333     0.391058581706064     0.0113052415210689    0.0673175745118191     0.078622816032888      0.145940390544707     0.0431654676258993     0.00668036998972251    0.0940390544707091      0.16289825282631     0.353031860226105     0.139773895169579    0.0698869475847893     0.0519013360739979       0.164953751284687      0.0596094552929085
    F        81       260       534    24.9513108614232     0.441984389072351     0.0593665565896127     0.124662263584509     0.184028820174122     0.0467577304112879     0.0184629240468328      0.0194386070249174     0.073026118282798     0.120309216451516     0.397628339837887     0.185454818372861    0.0993695586910838     0.0706994896427499     0.00247673371359952    0.000375262683878715
    G        74       180       141    11.9290780141844     0.350178359096314    0.00951248513674197    0.0909631391200951     0.100475624256837      0.154577883472057     0.0469678953626635      0.0214030915576694    0.0677764565992866    0.0975029726516052     0.315695600475624     0.132580261593341    0.0868014268727705     0.0701545778834721      0.0475624256837099      0.0148632580261593
    G        72       165       429    23.1911421911422     0.336717258015881     0.0116594632626395    0.0581968036988642    0.0698562669615037      0.163232485676952     0.0326665996582571     0.00522665594532114    0.0712634435621671    0.0947833953161122     0.319328575736255     0.124937179616042    0.0783998391798171      0.061011156900191      0.0822193185244748      0.0258317418836064
    C        87       267       115    10.9217391304348     0.207802547770701     0.0867834394904459      0.16640127388535     0.253184713375796     0.0119426751592357     0.0191082802547771      0.0835987261146497    0.0477707006369427     0.189490445859873     0.136146496815287    0.0748407643312102     0.101910828025478     0.0581210191082803                       0                       0
    G        78       190        81    36.4814814814815     0.510998307952623     0.0233502538071066    0.0541455160744501    0.0774957698815567      0.127918781725888     0.0287648054145516       0.011844331641286    0.0852791878172589    0.0781725888324873     0.421996615905245     0.197292724196277     0.116074450084602     0.0988155668358714      0.0487309644670051      0.0175972927241963
    G        73       180       263    35.1596958174905     0.483183735265492     0.0237914999459284    0.0625067589488483    0.0862982588947767      0.224505244944306     0.0415269817238023     0.00529901589704769    0.0998161565913269    0.0713744998377852     0.427165567210987     0.183518979128366     0.134313831512923      0.100573158862334      0.0513680112468909      0.0155726181464259
    F        81       230      1018    25.5058939096267     0.335682649720778     0.0715963797419603     0.199961486616599      0.27155786635856      0.043789716926632     0.0265742345465049       0.030579626420181    0.0462930868476796     0.131099557096091     0.294819949932602     0.143192759483921    0.0642403235124206     0.0489890236857308     0.00119391488542268    0.000308107067205854
    F        79       195        74     20.027027027027     0.336707152496626     0.0809716599190283     0.129554655870445     0.210526315789474     0.0748987854251012     0.0215924426450742      0.0323886639676113    0.0789473684210526      0.10863697705803     0.277327935222672     0.138326585695007    0.0836707152496626     0.0600539811066127     0.00269905533063428                       0
    C-F      82       245       363    15.4903581267218     0.272630268539925     0.0764716343588832     0.193668860039125     0.270140494398008     0.0613551484972435     0.0345011559665659      0.0293437666725947    0.0738040192068291     0.160412591143518     0.255024008536368     0.117375066690379    0.0515738929397119     0.0377022941490308      0.0014227280810955    0.000177841010136938
    F        79       220       296    27.9797297297297     0.425863318039121     0.0473315624245351     0.101545520405699     0.148877082830234     0.0426225549384207     0.0223375996136199      0.0183530548176769    0.0511953634387829    0.0932141994687274     0.365612170973195     0.165177493359092     0.115189567737262      0.086090316348708      0.0321178459309346     0.00941801497222893
    G        74       175       487    28.1560574948665     0.414016919486581     0.0137835472578763    0.0606767794632439    0.0744603267211202      0.169997082847141     0.0488623103850642      0.0058343057176196    0.0551341890315052    0.0876604434072345     0.349547841306884     0.172184947491249    0.0711785297549592     0.0584889148191365      0.0340577596266044      0.0111581096849475
    F-C      80       240       441    26.4920634920635     0.522554138491826     0.0572626893777283     0.144997004194128     0.202259693571857     0.0463921937858427     0.0187451853119918      0.0248223915090302    0.0522126166224429     0.120089018231619     0.450569203115638     0.222117606779081     0.101343832919627     0.0783189249336643    0.000427972267397073                       0
    F-C      79       235       228    18.4912280701754     0.325901328273245     0.0657020872865275     0.139943074003795     0.205645161290323     0.0521821631878558      0.021584440227704      0.0189753320683112    0.0630929791271347     0.125711574952562     0.277039848197343     0.123814041745731     0.101280834914611     0.0725806451612903      0.0182637571157495     0.00569259962049336
    C        80       240       130    23.0461538461538     0.342122830440587     0.0627503337783712     0.156208277703605     0.218958611481976     0.0620827770360481     0.0216955941255007       0.020694259012016     0.034045393858478    0.0964619492656876     0.276034712950601     0.117823765020027    0.0917890520694259     0.0710947930574099       0.102803738317757      0.0353805073431242
    F        80       250       506      19.49604743083     0.442574759249873     0.0853522554485555     0.145362392295996     0.230714647744551     0.0510897110998479     0.0226051697921946      0.0176381145463761    0.0607197161682717     0.111099847947288     0.362899138367968     0.181652306132793     0.122655854029397       0.07886467308667     0.00506842372022301    0.000405473897617841
    F        82       249       358    17.9357541899441     0.294035197009812     0.0622955925868245     0.149509422208379     0.211805014795203     0.0851892228624825     0.0218034574053886      0.0764678399003271    0.0453200436069148     0.145148730727301     0.213206665628407     0.112755022582152     0.100763121009189     0.0685251518455069     0.00109017287026943                       0
    G-F      80       202       833     28.515006002401     0.423820149033806      0.025428366943123      0.12436323832779     0.149791605270913      0.105502462846798      0.027785963878247      0.0111143855512988    0.0580558245274281     0.089967583042142     0.344377552309182     0.147476108281059     0.105881362354229     0.0837367911421715       0.116827348124447      0.0451311413295163
    F        81       220       575    31.5652173913043     0.507217630853995     0.0618181818181818     0.153553719008264     0.215371900826446     0.0495867768595041     0.0260055096418733      0.0162534435261708    0.0695316804407713    0.0956473829201102      0.42198347107438     0.187107438016529     0.119944903581267      0.100110192837466      0.0911845730027548      0.0328925619834711
    G        72       190       775    16.3354838709677     0.273538704581359     0.0116903633491311    0.0695102685624013    0.0812006319115324      0.151579778830964     0.0318325434439179     0.00118483412322275    0.0625592417061611                   0.1     0.239178515007899     0.102685624012638    0.0778830963665087     0.0606635071090047      0.0213270142180095     0.00750394944707741
    G        74       185        88    21.1363636363636     0.439247311827957     0.0193548387096774    0.0924731182795699     0.111827956989247      0.185483870967742     0.0349462365591398     0.00483870967741936    0.0876344086021505    0.0693548387096774      0.37741935483871     0.162365591397849     0.134408602150538      0.112365591397849      0.0172043010752688      0.0021505376344086
