    AspectRatio      MADX       MADY         AvgU         MADU         AvgV        MADV        CorrXY         CorrXP         CorrXU        CorrXV         CorrYP         CorrYU         CorrYV         CorrPU         CorrPV         CorrUV      NumXMin    NumXMax    NumYMin    NumYMax    NumUMin    NumUMax    NumVMin    NumVMax    Character
      0.96491       0.28684    0.37712      -0.99123      1.6498      -0.84488    0.91402        0.60876       -0.28738       0.37906       -0.15927       -0.45362      -0.085148        0.13645        0.32345       -0.90182      -0.58636       1          1          0          0          2          1          1          1           S    
       1.1358       0.27237    0.34687      -0.76008      2.1959      -0.97214      1.047        0.44431       -0.13365       0.54212        0.22398      -0.085178       0.099353        0.58016         0.2472       -0.56039      -0.35347       1          2          0          1          2          1          2          2           S    
       1.2222       0.18835     0.2889        1.3582      1.8008       -1.5665     2.4226        0.23988      -0.043631       0.56023        0.49876       -0.03461     -0.0041903        0.10727        0.29457       0.046243       0.77733       2          1          1          0          2          2          1          1           T    
      0.77193       0.31263     0.2729        1.1423     0.78755       -1.1984     2.2289        -0.5376        0.11388       0.62765        0.15252       -0.21148       -0.82045        0.26222        0.13849        0.16336       0.11461       0          0          1          1          1          2          2          1           U    
       1.5952       0.26876    0.33312       0.97679     0.55829       0.21392     2.3506       0.091199        0.48955      0.025693        0.58015       -0.49972       -0.55879        0.51257        0.69451      -0.010242      -0.44246       0          0          1          0          1          2          2          2           V    
        1.641       0.19274    0.30633       0.84512     0.58166      -0.03198     2.5748        0.29553         0.0972       0.73352        0.57299       -0.59761        0.29904        0.59919       0.073645       -0.28327       0.29034       0          0          1          1          2          3          1          1           V    
      0.66667       0.40401    0.21056        1.2357     0.71764     -0.058499     2.0053       0.017599        0.79697      0.080471        0.71746       -0.43079       -0.78848        0.35056        0.28398        0.52389      0.008235       0          0          2          1          3          3          2          2           W    
       0.6963       0.38402    0.25717        1.2997     0.43008     -0.078384     2.2408       -0.28013        0.32198       0.36356        0.59176       -0.75352       -0.68193        0.19926        0.78186        0.13724     0.0041005       0          0          2          1          2          3          2          2           W    
       1.2473       0.26573    0.30532       0.48561      2.0403       -1.9049      1.359      -0.071082        0.11474       0.30266       -0.32786    -0.00030555       -0.17703        0.56107       -0.28873       -0.64537      -0.14275       1          1          1          1          2          2          2          1           X    
       2.6667       0.18616    0.49232       0.21436      1.5654      -0.44941     3.2333       -0.29875        0.23229     -0.084392       -0.63783       -0.65237        0.68685       0.050111       -0.59029        0.19932      -0.15941       1          1          2          1          2          2          2          2           Y    
       1.7531       0.25765    0.29871        0.4513      1.2247       -2.2723     1.4932       -0.43571       -0.11452      -0.35172       -0.21754        0.26507         0.4423        0.83305      -0.033656        0.23643       0.23921       0          1          1          1          1          2          2          1           Y    
      0.64103       0.32078    0.30408        1.6441      1.8574      -0.51944    0.96415        -0.4976        0.34834       0.61316        0.45598       -0.36639      -0.069557        0.18199       -0.19084       -0.45593       0.90322       1          1          1          0          1          2          1          1           Z    
       1.0256        0.2433    0.35492       0.97294      2.0848      -0.68617     1.4222      -0.055733      -0.022736       0.42033         0.1124       -0.31337       0.018789        0.17007       -0.38175       -0.63144         0.838       1          1          1          1          1          2          1          0           Z    
       1.0625       0.22274     0.2853       0.32961      1.7545      -0.50362     2.5727        0.41325       -0.15887       0.52971        0.48248       -0.12793       -0.16388        0.51867       -0.10238       0.002439        0.7001       1          0          1          2          2          1          2          2           A    
       1.4955       0.23181    0.38504      -0.71174      1.8789      -0.96979     1.6301       0.044635        0.52742       0.45053        0.10377       -0.53251        0.83789        0.31823       -0.41921       -0.51647       0.50057       1          1          2          1          1          1          1          1           B    
       1.4167       0.21438    0.36974       0.13281      1.7929       -1.9055     2.5745       -0.23938        0.36484       0.44656        0.38308       -0.71736        0.29556      -0.043689         -0.342       -0.12082        0.3189       2          1          2          1          4          3          2          2           B    
       0.7037       0.23629    0.30252        2.1631      3.2504      -0.52389    0.81114       -0.33352       -0.76081       0.66287        0.63158       0.065728       -0.24022        0.49684       -0.91099       -0.53676       0.35215       1          0          0          1          1          1          1          1           C    
       1.4074       0.23049    0.34878      -0.42247       1.539       -1.5938     1.7331           0.71       -0.56995        0.4788        0.92913      -0.012861       -0.34995        0.84781       -0.87125       -0.10227        0.1821       1          0          0          0          1          2          2          1           C    
        1.125       0.27328    0.24873       0.47311      1.7828      -0.43073     2.9456        0.61906        0.44947       0.17173       0.068886        0.44475        0.05018        0.31499      0.0096555        -0.2073        0.8329       2          1          1          2          2          1          2          2           D    
       1.2727       0.21489    0.30351       0.38139      2.5358       -1.1255       1.92        0.35074       -0.46117        0.6049         0.9339        0.13937       -0.49365        0.65873       -0.84381       -0.44971       0.32118       1          1          1          1          1          1          1          1           E    
      0.80808       0.30211     0.2154       0.68316      2.5791      -0.48865     1.3505        0.15341        -0.3817       0.68638         0.7969       0.070114       -0.48647        0.62392       -0.73141       -0.58201       0.35657       1          1          0          1          1          1          2          1           E    
       1.7436       0.23406    0.35285       0.97097      2.1326       -1.1778     1.8487        0.64107       -0.38739       0.38206        0.26158       -0.12536       -0.12105         0.6201       -0.30777       -0.20752       0.17452       1          0          1          1          2          1          2          1           F    
        1.297       0.17642    0.28794      -0.60024       1.569       -1.1782     1.1874         0.5974       0.023014       0.43578        0.39819       -0.61638        0.39194        0.47973       -0.45231       -0.52023       0.76902       1          1          1          2          2          2          2          1           G    
       1.4419       0.26684     0.3689       0.82962     0.92312       -1.2686     2.2608       -0.41139        0.18976       0.54112        0.11143       -0.53206        0.10903        0.20777        0.41354        0.38306       0.78085       0          0          1          2          1          1          2          1           H    
       1.1304       0.29434    0.34021       0.91377     0.90805       -1.6827     2.4819       -0.46767        0.16111       0.38495        0.17892       -0.38181        0.17911        -0.1139        0.15359        0.29745       0.79148       0          0          1          1          2          1          2          1           H    
       4.0513      0.091722    0.59993       0.41733      1.0757        -2.338     2.0982         0.2843       -0.38179       0.87411        0.68901      -0.020998       0.091286        0.64463       -0.71485       -0.96928       0.66035       1          1          1          1          2          1          2          1           I    
       3.1667       0.18659    0.60073     -0.052891     0.75818        -2.608     2.0595         0.8403       -0.38493     -0.038986        0.90023       -0.33563        -0.6457        0.64116       -0.39817       -0.86757      0.012975       1          1          1          0          1          1          1          0           I    
       3.8824       0.13559    0.62908     -0.081868      1.1001       -1.7344     2.1233       -0.73656        0.73314       0.26743       -0.70517       -0.63228        0.52926      -0.059854       -0.22356       -0.35723      -0.76421       0          1          1          0          1          1          1          1           J    
       1.6667       0.19062    0.35126      0.044105       1.682       -3.3065     2.4473      -0.091859      -0.074334       0.42385        0.15687       -0.19333      -0.034737      -0.018109       -0.22947       -0.20652       0.21561       2          1          1          2          2          2          3          2           K    
       1.4583        0.2667    0.33702       0.48469      1.5885       -3.2004     1.7635        0.10922       -0.44716       0.58362         0.2656       -0.21377       -0.20376       0.012498       -0.19638       0.068288       0.33845       1          1          1          1          1          1          1          1           K    
         1.45         0.199    0.37149        1.1084      1.4674       0.42644     2.8068        0.38342       -0.10438       0.55652      -0.053672        0.59167       -0.40364        0.29859       -0.85879       -0.18511       0.45963       1          1          0          1          1          1          1          1           L    
       1.7011       0.26819    0.38014       0.93445      0.8492       0.81174     2.2847        0.64551        0.49104       0.17829        0.12735        0.71435       0.049256         0.6091       -0.50328        0.12634        0.6449       1          1          1          1          2          3          1          1           L    
      0.47059       0.39391    0.15835        1.4647      1.5027      -0.53296     1.6963       -0.41704        0.28421       0.24967      -0.013984      -0.019289       0.012235         0.4474       -0.29593       -0.13106        0.8247       1          1          2          2          2          2          2          2           M    
      0.85507       0.27966    0.23527        1.1749     0.79372      -0.67058     2.2904      -0.024424        0.06321       0.57249      -0.012459        -0.1933        0.65556         0.5059       -0.56453       0.019076       0.42357       0          0          1          1          2          2          2          1           N    
       1.1569       0.22538    0.29875      -0.74113      2.0637       -1.2974     3.1124        0.27897        0.47089       0.72078        0.76371        -0.2925       -0.39572        0.40838        0.45619        0.35034       0.56025       1          1          1          1          2          1          2          1           O    
       1.9608       0.19473    0.36952        0.2564      1.2317      -0.66062     3.5533        0.72285        0.24871       0.15586      0.0028266       -0.14431        0.40658        0.14179        0.43978        0.60794       0.51125       1          1          1          1          2          2          2          1           P    
       1.7576       0.24042    0.35158     0.0062007      1.5657      -0.78461      3.439        0.74657        0.19643       0.18388        0.19362       -0.18869        0.25478        0.19217        0.47325        0.21567       0.76202       0          1          1          1          1          1          2          1           P    
       1.7484       0.14403    0.36736       0.42818      1.7315      -0.84415     2.3214        -0.1372       -0.11947       0.53798        0.45131        -0.5925       -0.36561        0.13094        0.34274       -0.14794       0.79513       2          1          2          2          2          3          2          2           Q    
       1.6087       0.15131    0.38221       0.24001      2.0157      -0.86919     2.0379      -0.019994       -0.18364        0.4397        0.35272       -0.60236       -0.29034        0.15058        0.18486       -0.21338       0.71005       2          1          2          2          3          3          2          2           Q    
        1.009       0.28844    0.31353       0.92989      1.0458     -0.073498     2.0844        0.70262       -0.13672       0.83206        0.31588       -0.36753        0.92343        0.53693        0.03349        0.30577       0.54258       0          0          1          0          1          1          2          1           R    
       1.1852       0.23338    0.32977       0.93282      0.7166      0.031164     2.0865        0.45428       0.080227        0.6778        0.43845       -0.54166        0.88133        0.46514       -0.12246        0.43803       0.53695       0          0          1          0          2          3          1          1           R    
       1.1717       0.23907    0.38829      -0.90687      1.8406       -1.0068    0.93733        0.59725       -0.37046       0.67163       0.067083         -0.505        0.14253        0.36263       -0.25408       -0.40347      -0.34687       1          2          0          1          2          1          1          0           S    
       1.9238       0.16418    0.34881        2.0655      3.1703       -3.4211     2.0293       0.047343       -0.27093       0.29941       -0.27216       -0.23392      -0.031998       -0.16751       -0.44481       -0.23057        0.2918       2          1          1          1          2          1          1          1           T    
       1.3143       0.32074    0.26215       0.82963     0.94784      -0.29686     2.9571        0.30229        0.68218       0.12803        0.14962        0.10098       -0.22673        0.26573      -0.030644       -0.16137       0.80496       1          1          1          2          2          1          2          1           U    
       1.3725       0.32375    0.32915       0.78602      1.1505       -0.7805     3.0518        0.22502        0.29386       0.19201        0.48151       -0.26282       -0.40618        0.14672        0.36886        0.41382       0.83506       2          1          1          1          2          1          2          1           U    
       1.1111        0.3317      0.269       0.99875     0.63371       0.22255     1.9007        0.56723        0.25825       0.41852        0.74362       -0.44084       -0.16339        0.53195        0.77384        0.33951       0.61721       0          0          1          0          1          2          1          1           V    
      0.61538       0.35495    0.24698        1.4143      1.2563      0.059907     2.7562        0.15153        0.44918       0.41047        0.65042       -0.41891        -0.2568        0.32474        0.51608        0.63939         0.799       0          0          2          1          2          2          2          2           W    
      0.86525       0.31769    0.26209      -0.68245      2.8413       -2.5686     2.2572        0.20868        0.40318      0.091828       -0.11543        0.06568        0.29641        0.58837       -0.51632        -0.6044       0.62032       0          1          1          2          2          2          2          2           X    
       2.5152       0.21496    0.35694       0.32171       1.478       -2.8733     2.1956       0.083448       -0.13447      -0.06983        0.61299       -0.12618       -0.14685        0.59358       -0.59292       -0.75256       0.45137       1          1          1          1          1          1          2          1           Y    
       1.4574       0.23545    0.28064      -0.66205      2.2097       -3.1124     1.0098        0.27552       -0.14058       0.41414        0.86197      -0.017042        0.33794        0.76402       -0.39187       -0.15267       0.38094       0          1          1          1          1          1          2          1           Y    
      0.96491       0.30697    0.37345           0.6      2.6373      -0.87255     1.1719        0.27765         -0.144       0.28081        0.21843       -0.43787     -0.0057395        0.17596       -0.34642       -0.56054       0.94051       1          1          1          0          1          1          2          1           Z    
       1.3519        0.1422    0.33587         0.415       1.363      -0.76808     2.7277      -0.043172       -0.59146       0.54502        0.42929       -0.24619       -0.66717        0.26843       -0.15908       -0.28105       0.47311       1          0          2          2          2          1          2          2           A    
       2.0556       0.12497    0.42256       0.26571      1.2757       -1.2025     2.7668        0.13613       -0.39083       0.68525        0.81538       -0.18829       -0.54999        0.41548       -0.39226       -0.31106       0.44116       1          0          2          1          2          2          2          1           C    
       1.4074       0.13387    0.34096       0.46248      1.5091      -0.86925      2.422       0.030373       -0.26568       0.77397        0.74864       -0.28601       -0.47167        0.45407        -0.4052         -0.308        0.4497       1          0          2          2          2          2          2          1           C    
       1.5263        0.1354    0.28637       0.15419      1.5053      -0.50322     3.6558       0.022613       -0.32715       0.36743        0.17959        0.10132       -0.51071        0.30431       0.068357       -0.18916        0.1816       1          0          1          2          2          2          2          2           D    
       1.3514        0.1504    0.25212      0.090246      1.6113       -0.4403     3.1459        0.11405       -0.46267        0.4706        0.18272        0.15138       -0.35331        0.35806       -0.24601       0.051288       0.30296       2          1          2          2          2          1          2          2           D    
        1.219       0.24325    0.26136         1.081      1.3193       0.16364     2.6609        0.10421       0.045971        0.3469        0.35469        0.22967       -0.31709        0.46826      -0.035279       -0.15284        0.5655       1          1          2          1          1          2          1          1           E    
       0.7619       0.30875    0.22818        1.2783      1.3161      0.016763     2.2577        0.13832      -0.011151       0.50698        0.25994        0.21909        -0.1578        0.57707        -0.4322       -0.19151       0.61837       2          1          2          1          1          2          1          1           E    
        1.902       0.17137    0.39135      0.017754      1.9231       -1.1676     3.0219        0.46387       0.078408      0.043792        0.27631       0.081228        -0.4437        0.12547       0.058568       -0.48439       0.42111       2          1          1          1          2          2          3          3           F    
       1.9667       0.13512    0.30297       0.10078      1.9266      -0.23284     3.1888        0.14329       -0.29606       0.30791        0.18489       -0.25427      -0.083489        0.17463        0.15608      -0.096145       0.48639       2          1          2          2          3          3          3          3           G    
       2.0196        0.1341    0.32201     0.0024093        1.85      -0.41445     2.8598        0.10835       -0.34217       0.30146        0.12121       -0.28862      -0.084028        0.12448        0.24009       -0.12522       0.43321       2          2          2          2          3          3          2          3           G    
       1.8857       0.23678    0.43901       0.77153     0.50127        -1.518     2.7318       -0.63519      -0.044746       0.64262       0.019145        -0.2505       0.064387        0.30055      -0.065281      -0.093624       0.36166       0          0          1          2          1          2          2          1           H    
        2.381       0.25543    0.47014       0.65534      0.7761       -1.4543      3.111       -0.40915       -0.17853       0.40244        0.14668       -0.25329        0.68779        0.37619        0.31889       -0.28424       0.41084       0          0          2          1          1          1          2          1           H    
       10.444       0.10675    0.97641       0.21261      0.2927       -3.5674     4.1463       -0.90146        0.77121      -0.34931       -0.45887       -0.66438         0.7723        0.39304        0.21807       -0.77548      -0.11428       0          1          1          1          1          0          1          1           I    
       16.222      0.068729     1.3582       0.12121     0.24221       -5.5156     7.1348       -0.81628        0.31491       0.26149       -0.39841       -0.51208        0.39121         0.5083       -0.28739       -0.58801       0.23996       1          0          1          1          1          0          1          1           I    
       3.7222       0.12543    0.56935      -0.44144      1.3548       -1.7851     4.2704        0.13072       0.038842       0.61452        -0.8509       -0.45084        0.38176       0.076053      -0.069081       -0.43289      -0.74156       1          0          1          1          1          1          1          1           J    
        3.873       0.10776    0.59682      -0.37938      1.3772       -1.4673     3.5144        0.29204        0.16194       0.63496       -0.91382        -0.2767        0.69526       0.026694       -0.16503       -0.52307      -0.52604       1          1          1          0          1          1          2          1           J    
       1.4792       0.22395    0.35586       0.18331      1.8897       -3.0421     2.3047       -0.16526       -0.20749       0.34156        0.31875       -0.31954       -0.29589       -0.21828      -0.064296       -0.48498       0.41247       1          1          2          2          2          2          3          2           K    
       1.7471       0.19872    0.38705       0.40701      1.6104       -2.9276      2.726        -0.1036      -0.095187        0.4694         0.3266       -0.36213       -0.28352       -0.19512       -0.06441       -0.59577       0.27013       1          1          2          1          2          2          3          2           K    
       1.3496       0.25156    0.31383       0.91823      1.1184       0.14011     2.5897        0.42705        0.47965       0.23586        0.30893        0.44621       -0.45217        0.41732       0.047137       -0.04064       0.48914       1          1          2          1          1          2          1          1           L    
       1.3519       0.24552    0.32318        1.3465      1.1938        1.2153      3.335        0.56725        0.24015      -0.22634       -0.21979        0.42942       -0.44946        0.11388      -0.065951        0.18439       0.79939       1          1          1          1          1          1          2          2           L    
            1       0.23996    0.27654       0.30152      1.8947       -2.1658     4.8399      -0.082224      -0.051286       0.49169        0.26043       -0.33617        0.29465        0.23047       -0.19079      -0.085451       0.94496       1          0          3          2          3          2          3          2           M    
      0.68116       0.28647    0.25597        1.1858      1.3292      -0.64718     3.1928       -0.24885      -0.073391       0.62509     0.00023981       -0.23771        0.12182        0.39424       -0.32203      -0.047353       0.67735       2          1          2          2          3          3          3          2           M    
       2.0952       0.26063     0.4763       0.71787     0.77705       -1.3445     4.0215       -0.23674       0.074646       0.36627       -0.05695        -0.3336        0.84984        0.52116         0.2116      -0.088567       0.63345       0          0          2          1          1          1          2          1           N    
       2.5833       0.15159    0.49559        -0.222       1.336      -0.73167       3.85       0.084105        0.21021       0.63057         0.8468        -0.5652       -0.52488        0.53235         0.1065        -0.0615       0.27442       1          1          1          0          1          1          2          1           O    
       3.0159       0.17671    0.37786      0.071514      1.1433      -0.50279     4.0955        0.47796        0.48226       0.16899        0.01965       -0.33105        0.30848        0.18417       0.060993       -0.09929       0.44468       0          1          2          1          2          1          2          1           P    
       2.8667       0.16376    0.36267      0.072491      1.1683     -0.019927     3.9118        0.45667        0.49005       0.39475       0.040759       -0.26345        0.34291        0.52138         0.2699        -0.1767       0.33927       0          1          2          2          2          2          2          1           P    
       3.7895       0.12233     0.4841      -0.20265      1.9392      -0.87483     3.8536        0.14769      -0.099104       0.31004        0.58065       -0.26251       -0.19889       0.053057         -0.104       -0.12152       0.48301       3          2          2          2          3          2          2          2           Q    
       3.5333       0.13466    0.45026       -0.4035      2.0963      -0.50064     3.6494       0.083803       -0.44349       0.23247        0.44828       -0.32633       -0.29348        0.10417      -0.041462       -0.18683       0.19041       3          2          2          2          3          2          2          3           Q    
       1.3111       0.29219    0.34646       0.79376      1.1507      -0.41597     2.8286        0.72013      -0.064536       0.57904        0.53911       -0.45186        0.56209        0.54044        0.25545      -0.067342       0.75569       1          0          1          0          0          1          1          1           R    
       1.7273       0.24469    0.34324       0.72402      0.8535       0.43316     2.6573        0.56428        0.19731       0.47157        0.32819       -0.34251         0.4136        0.53506        0.47886       -0.11438       0.58362       0          0          1          1          1          2          1          1           R    
       1.8182       0.20927    0.35923       -1.0182      2.2914      -0.30582     3.0227        0.20362      -0.049568       0.47821       -0.58304        -0.1427       -0.13176        0.30828       -0.36415       -0.25379      -0.50332       2          1          2          1          2          1          1          2           S    
         1.68       0.20498    0.33121       0.55634      2.6493        -3.113     4.8697        0.13518       -0.16909       0.55274        0.62301       -0.29056        0.13617        0.19014      -0.020303       -0.25915       0.93229       2          1          1          1          2          2          1          1           T    
         1.75       0.17958    0.37118        1.5457      1.8843       -1.6356     3.0028        0.11303       -0.18793       0.37912        0.50277       -0.36495       0.095926       0.096628       0.077683       -0.29441        0.8341       2          1          1          0          2          2          1          1           T    
       1.7067       0.23204    0.43237       0.70035     0.82313       -1.2355     3.5564       -0.40093       0.015172       0.60667        0.28697       -0.25616       -0.33161        0.51367       -0.19821       -0.25277       0.57828       0          0          1          2          2          3          2          1           U    
       1.4074       0.27333    0.41626       0.86966     0.77583       -1.0989     3.2406       -0.39166       0.071836       0.51333        0.27626       -0.22991       -0.22879        0.51936       -0.33019       -0.10072       0.63546       0          0          1          1          2          2          2          1           U    
       1.3763       0.25931    0.34523       0.79336      1.0497       0.31797     3.7198        0.23714        0.22731       0.03693        0.64183       -0.48194       -0.56975        0.38783        0.28193     -0.0057997       0.44336       0          1          2          1          2          2          2          2           W    
       1.8261       0.22261    0.48422       0.29378      1.6312       -4.0855     2.8222       -0.10375        0.11305       0.53321       0.012371       -0.29015      -0.084719       -0.35759       0.024517       -0.62778       0.18949       1          0          2          1          0          1          2          1           X    
            2       0.23022    0.50155      -0.85695      2.7733       -4.4974     2.8848      -0.062132     -0.0029901       0.19763      -0.029495       -0.42609       -0.29555       -0.31474       -0.19415       -0.73371       0.60855       1          0          2          1          1          1          2          1           X    
       2.9167       0.17061    0.53223      -0.10451      1.0669       -1.2983     2.5765        0.15003         0.6531       0.30366       -0.22623      -0.016714         0.7082        0.27567         0.3682       -0.35212       0.34564       0          1          2          1          3          2          2          1           Y    
      0.92982       0.32119    0.37507       0.79075      2.4334      -0.79152     1.3454       -0.43534        0.20308       0.23988        0.21214       -0.28491        0.13576       0.053268        0.18964       -0.25784       0.67221       2          2          1          0          2          2          2          2           Z    
      0.98148       0.32595    0.41668        1.0933      2.5415       -1.1156     1.4942       -0.44627        0.33902       0.26968        0.18606       -0.40093         0.1752      -0.093567        0.14193       -0.23032       0.55178       2          2          1          0          1          2          2          1           Z    
       1.1042       0.18525    0.33559      0.037506      2.0782       -1.1081     3.0375        0.12478       -0.42639       0.31089        0.20898       -0.27067       -0.66727        0.25389        0.40405      -0.068049       0.22335       1          0          1          1          3          3          2          1           A    
       1.4286       0.12966    0.36315       0.34848      1.3809       -1.1935     2.9498      -0.091809       -0.54647       0.56806        0.22906      -0.024306       -0.67811        0.38712       -0.32204       0.018217       0.18839       1          0          1          1          2          1          2          1           A    
       1.8718       0.18816    0.35997      -0.08843      1.5496       -1.2017     2.8585      -0.079439         0.3133       0.14413       -0.27678       -0.34827        0.66988       -0.14581            NaN            NaN       0.31421       0          1          2          1          2          1          2          1           B    
       1.4058       0.25862    0.43073      0.039626       1.738       -1.0801     1.3165        0.37225       -0.64978       0.25584        0.95636        -0.2675       -0.84217       0.024809      -0.083062       -0.45046       0.45231       1          0          1          0          1          2          1          0           C    
       1.2133       0.21578    0.43606       0.37671      1.6526       -1.0536     1.3312      -0.024287       -0.68194       0.56992        0.93834         0.1532       -0.71816        0.13736       -0.31827       -0.51327        0.4369       1          0          0          0          1          2          1          0           C    
       2.0317       0.15579    0.34865       0.25222      1.1093      -0.39284      3.498        0.51824       -0.39063       0.38745       0.052875         0.1745      -0.080964        0.30916       -0.22026        0.15233       0.37892       1          0          1          1          2          1          2          1           D    
       1.5397       0.23285    0.29391       0.72064      1.9638       -0.5328     2.1696        0.20528       0.032301       0.26285        0.66002        0.19454       -0.60544        0.25425      -0.027051       -0.15857       0.55941       1          1          1          1          1          2          1          1           E    
       1.6599       0.20945    0.33969        2.0103       1.785        2.0224     1.4979        0.61732       -0.11816       0.53617       -0.10947        0.14279      -0.024685        0.10908       -0.36012        0.42752      -0.64432       2          2          0          1          2          2          1          1           F    
       2.4921       0.14655    0.44944     -0.066929      1.6197       -1.2114     2.9515        0.35887       -0.15148       0.28237       -0.19295      -0.053569        0.30864        0.28087       -0.41157       -0.21705       0.46228       2          1          2          2          2          1          2          2           G    
       1.3697       0.19124    0.35557      0.020794      2.5894      -0.79555     2.2939        0.18392       -0.55508       0.47337       0.019559       0.029221      -0.086296        0.20837        -0.3371      -0.045527       0.54029       2          1          2          1          2          2          2          2           G    
       3.0877       0.19485    0.54263       0.50874     0.92252       -1.7982     2.3011       -0.59338      -0.046831       0.21045     -0.0041787      -0.088739       -0.12047        0.11198       0.078084      -0.013218       0.84254       0          1          1          1          2          2          2          1           H    
       3.2762       0.12943    0.57537        1.1846      1.0729       -1.8387     1.5623       -0.48754       -0.26369        0.7506        0.74271       -0.28828        -0.5691       0.023176       -0.12119       -0.33052       0.27056       1          1          1          1          2          1          2          1           I    
       3.4872       0.12626    0.65194        1.2547      1.3614       -1.5457     1.7532        0.09057       -0.45775       0.79025        0.75504       -0.27087       -0.30969        0.11813       -0.43278       -0.24061       0.47317       1          1          1          1          1          1          1          1           I    
       2.2121       0.18717     0.4321     -0.049501      1.9223        -3.692     1.7129       0.025789       -0.28795       0.36337        0.27995      -0.043204       -0.49379       0.065757       -0.19293       -0.37501       0.16596       2          1          1          1          3          2          3          2           K    
       3.8933       0.15628    0.60642       0.43547     0.94398     -0.033156     3.9788        0.71307        0.22257      0.027381        0.24373        0.48037       -0.54739        0.22204       -0.23463        0.25521       0.40294       1          1          0          1          1          2          1          1           L    
       1.8723       0.21355    0.45222       0.71907      1.3302        0.0262     2.8424        0.56638        0.16981      0.055068        0.11389        0.51492       -0.60939        0.12376       -0.21723        0.09839       0.37687       1          1          0          1          1          2          1          1           L    
       1.0476       0.29543    0.23671       0.78284      1.4694        -1.082      2.759       -0.24158      -0.016503       0.12274       0.040377        0.11234        0.55576        0.49262        0.13197        0.12813       0.94915       0          1          2          2          3          2          3          2           M    
       1.6667       0.25488    0.40917       0.80983      1.1117       -1.2645     3.5718      -0.096573       0.025022       0.34211       -0.38253       -0.15674        0.61057         0.1422        0.22807       0.031807       0.54825       0          0          1          1          2          2          2          1           N    
       1.1631       0.21054    0.35776       -0.1852      2.1635      0.005104      2.442        0.12717     -0.0038172       0.16516        0.98272       -0.37292       -0.84629        0.12817        0.05866      -0.011715       0.22522       1          1          1          0          2          1          1          1           O    
       2.6111        0.1691    0.39837      0.076457       1.311      -0.58141     4.0302         0.5672        0.25288      0.070183       -0.21524       -0.24862        0.47623         0.0677       0.014422        0.03004       0.54031       1          1          2          1          2          1          2          1           P    
       2.3761       0.18881    0.37901      0.048604      1.2423      -0.86087     3.7111        0.50539        0.17269       0.19744        0.14514       -0.25111        0.23041         0.1311        0.16491       -0.08492       0.49518       1          1          2          1          3          2          3          2           P    
        2.125       0.13397    0.35548       0.27061      1.3416       -1.4215     2.5586       -0.23513       -0.60273       0.48998         0.1813        0.28429       -0.60647        0.51476        -0.4318      -0.055587        0.2713       2          1          1          1          2          3          2          2           Q    
       2.5789       0.12963    0.39833      0.090624      1.4528        -1.715     2.5159       -0.03844       -0.55132        0.4132         0.3653        0.28899       -0.51816         0.5709       -0.39028      -0.012668        0.3258       2          1          1          1          2          2          2          1           Q    
      0.97778        0.3088     0.3135        1.1311      1.2916     0.0078197     2.2987        0.53671       -0.07546       0.66578        0.22712        -0.4598        0.55909        0.15465        0.12229        0.13876       0.75987       0          0          1          1          1          1          1          1           R    
       1.4333        0.2562    0.39033       0.82993      1.9646        1.1392    0.88805        0.34057       0.069414       0.24176        0.43838        -0.0456      -0.016964        0.35641       -0.15912         0.1946      -0.33808       1          1          1          0          1          2          0          1           S    
       1.3556       0.19166    0.32567        1.3418      2.3488        -1.552     1.9591       0.027396        -0.3894       0.61836        0.77126       -0.13292       -0.35543        0.12305       -0.32466       -0.44955        0.6767       2          1          1          0          2          2          1          1           T    
       1.3178       0.30422    0.38577       0.75901     0.95136       -1.0437     3.0148       -0.11047      -0.050998       0.34032        0.19093      -0.040384       -0.34588        0.34469      -0.037314       0.056651       0.72422       0          0          1          1          2          2          2          1           U    
       1.2874       0.23008     0.3085       0.93302     0.60259       0.30154     2.1654        0.15971       -0.18129       0.75471        0.70354       -0.49584       0.098257        0.30294       0.022426       -0.16443        0.6596       0          0          1          0          1          2          1          1           V    
       1.4419       0.19206    0.39154       0.81712      0.6822     -0.017585     2.4384        -0.1133       -0.20482       0.91111        0.74477       -0.54826       0.044293         0.3394       -0.46238       -0.43724       0.72275       0          0          1          0          1          2          1          1           V    
       1.1212       0.29047    0.29489       0.92948     0.87818      -0.84251      3.522       -0.12217      -0.097953       0.37399        0.63398        -0.5622      -0.060191       0.012545      -0.028316       -0.24565       0.71248       0          0          2          1          2          3          3          2           W    
       1.4198       0.24539    0.32299        2.2185      1.2935      -0.24531     3.5603        0.12211      -0.053971        0.7422       0.098814      -0.059416         0.1774        0.39642       0.028782       -0.10616        0.3818       1          1          1          1          2          3          1          1           X    
       2.5088       0.19459    0.39198     -0.047126      1.2842       -1.5144     2.5829        0.58511        0.39678       0.23932        0.49969       0.084287        0.45978        0.47299      -0.022321      -0.083452       0.85514       0          1          1          1          1          1          2          1           Y    
       2.0855       0.21361    0.37492       0.24508      1.4776       -1.5408     2.4261        0.14377        0.22463      0.028546        0.44314        0.22541        0.14399        0.43594       -0.25198       -0.13437       0.82449       1          1          2          1          1          1          2          1           Y    
       1.1067       0.24614    0.42999        0.6116      2.4564       -1.0842     1.3477       0.016303        -0.2452       0.35525        0.27169      -0.022575        -0.1441        0.19846        -0.1231       -0.14589       0.86712       2          1          0          0          1          2          1          1           Z    
